"Año","Mes","Region","Sub_Total"
"2014","4","North America","49.97"
"2014","4","North America","78.98"
"2014","4","North America","128.97"
"2014","4","North America","78.98"
"2014","4","North America","4.99"
"2014","4","North America","4.99"
"2014","4","North America","111.95"
"2014","4","North America","4.99"
"2014","4","Europe","76.97"
"2014","4","Europe","58.98"
"2014","4","Europe","4.99"
"2014","4","Europe","25.48"
"2014","4","Europe","12.98"
"2014","4","Europe","47.97"
"2014","4","Europe","89.97"
"2014","4","Europe","127.28"
"2014","4","Europe","103.96"
"2014","4","North America","564.99"
"2014","4","North America","2396.94"
"2014","4","North America","2344.96"
"2014","4","North America","2341.46"
"2014","4","North America","848.47"
"2014","4","North America","2337.27"
"2014","4","North America","2294.99"
"2014","4","North America","2369.96"
"2014","4","Europe","786.33"
"2014","4","Europe","2422.54"
"2014","4","Pacific","1155.48"
"2014","4","Pacific","1764.96"
"2014","4","Pacific","1174.48"
"2014","4","Pacific","893.47"
"2014","4","Pacific","2439.99"
"2014","4","Pacific","2329.99"
"2014","4","Pacific","2316.97"
"2014","4","North America","810.32"
"2014","4","North America","1313.34"
"2014","4","North America","2398.05"
"2014","4","North America","2413.06"
"2014","4","North America","548.98"
"2014","4","North America","539.99"
"2014","4","North America","1151.76"
"2014","4","North America","1120.49"
"2014","4","North America","1183.47"
"2014","4","North America","1763.97"
"2014","4","Europe","1170.48"
"2014","4","Europe","1155.48"
"2014","4","Europe","1155.48"
"2014","4","Europe","1170.48"
"2014","4","Europe","565.47"
"2014","4","Europe","603.49"
"2014","4","Europe","548.98"
"2014","4","Pacific","742.35"
"2014","4","Pacific","2419.06"
"2014","4","Pacific","2419.06"
"2014","4","Pacific","69.97"
"2014","4","Pacific","78.98"
"2014","4","Pacific","69.99"
"2014","4","Pacific","6.28"
"2014","4","Pacific","53.99"
"2014","4","Pacific","7.28"
"2014","4","Pacific","122.29"
"2014","4","Pacific","2.29"
"2014","4","Europe","2316.97"
"2014","4","Europe","2334.46"
"2014","4","North America","2.29"
"2014","4","North America","2.29"
"2014","4","North America","6.28"
"2014","4","North America","33.98"
"2014","4","North America","36.27"
"2014","4","North America","71.58"
"2014","4","North America","14.98"
"2014","4","North America","69.97"
"2014","4","North America","67.93"
"2014","4","North America","13.98"
"2014","4","North America","39.98"
"2014","4","North America","106.96"
"2014","4","Europe","69.97"
"2014","4","Europe","62.98"
"2014","4","Europe","38.98"
"2014","4","Europe","57.98"
"2014","4","Europe","28.99"
"2014","4","Europe","29.48"
"2014","4","North America","37.29"
"2014","4","North America","39.99"
"2014","4","North America","170.23"
"2014","4","North America","42.28"
"2014","4","North America","74.98"
"2014","4","North America","74.98"
"2014","4","North America","35"
"2014","4","North America","124.97"
"2014","4","Europe","49.99"
"2014","4","North America","2366.94"
"2014","4","North America","2334.98"
"2014","4","North America","2394.95"
"2014","4","North America","2434.92"
"2014","4","North America","801.77"
"2014","4","North America","839.48"
"2014","4","North America","2297.28"
"2014","4","North America","2376.96"
"2014","4","North America","2322.28"
"2014","4","North America","2414.99"
"2014","4","North America","2365.94"
"2014","4","Europe","751.34"
"2014","4","Europe","866.31"
"2014","4","Europe","777.34"
"2014","4","Europe","2453.04"
"2014","4","Pacific","1735.98"
"2014","4","Pacific","1789.97"
"2014","4","Pacific","574.98"
"2014","4","Pacific","554.97"
"2014","4","Pacific","2374.98"
"2014","4","Pacific","2351.96"
"2014","4","North America","751.34"
"2014","4","North America","2419.06"
"2014","4","North America","2419.06"
"2014","4","North America","2419.06"
"2014","4","North America","574.98"
"2014","4","North America","588.96"
"2014","4","North America","1120.49"
"2014","4","North America","1155.48"
"2014","4","North America","1155.48"
"2014","4","North America","1754.98"
"2014","4","Europe","1120.49"
"2014","4","Europe","1155.48"
"2014","4","Europe","1198.97"
"2014","4","Europe","539.99"
"2014","4","Europe","564.48"
"2014","4","Europe","565.47"
"2014","4","Pacific","756.33"
"2014","4","Pacific","742.35"
"2014","4","Pacific","2419.06"
"2014","4","Pacific","2473.05"
"2014","4","Pacific","2479.94"
"2014","4","Pacific","27.28"
"2014","4","Pacific","24.99"
"2014","4","Pacific","29.99"
"2014","4","Pacific","56.97"
"2014","4","Pacific","6.28"
"2014","4","Pacific","38.98"
"2014","4","Pacific","34.99"
"2014","4","Pacific","36.27"
"2014","4","Europe","2322.28"
"2014","4","Europe","2394.95"
"2014","4","Europe","2344.96"
"2014","4","Europe","2351.96"
"2014","4","Europe","2444.92"
"2014","4","Europe","681.97"
"2014","4","North America","59.48"
"2014","4","North America","34.99"
"2014","4","North America","68.97"
"2014","4","North America","28.99"
"2014","4","North America","29.99"
"2014","4","North America","157.27"
"2014","4","North America","38.98"
"2014","4","North America","134.98"
"2014","4","North America","49.97"
"2014","4","North America","49.97"
"2014","4","North America","134.98"
"2014","4","North America","23.97"
"2014","4","North America","4.99"
"2014","4","North America","56.97"
"2014","4","North America","75.97"
"2014","4","Europe","63.97"
"2014","4","Europe","32.6"
"2014","4","Europe","195.59"
"2014","4","Europe","63.97"
"2014","4","Europe","12.94"
"2014","4","Europe","32.28"
"2014","4","Europe","72.96"
"2014","4","Europe","37.27"
"2014","4","Europe","34.98"
"2014","4","Europe","63.97"
"2014","4","Europe","36.27"
"2014","4","Europe","7.28"
"2014","4","North America","42.28"
"2014","4","North America","74.98"
"2014","4","North America","29.93"
"2014","4","North America","2341.97"
"2014","4","North America","2357.28"
"2014","4","Europe","777.34"
"2014","4","Europe","2398.05"
"2014","4","Pacific","1147.77"
"2014","4","Pacific","1700.99"
"2014","4","Pacific","1735.98"
"2014","4","Pacific","570.96"
"2014","4","Pacific","804.48"
"2014","4","Pacific","2294.99"
"2014","4","Pacific","2319.99"
"2014","4","North America","2419.06"
"2014","4","North America","600.46"
"2014","4","North America","588.96"
"2014","4","North America","1197.45"
"2014","4","North America","1174.48"
"2014","4","North America","1155.48"
"2014","4","North America","1179.97"
"2014","4","North America","1155.48"
"2014","4","North America","1120.49"
"2014","4","Europe","1174.48"
"2014","4","Europe","574.98"
"2014","4","Europe","2433.04"
"2014","4","Pacific","750.3"
"2014","4","Pacific","811.32"
"2014","4","Pacific","2419.06"
"2014","4","Pacific","68.97"
"2014","4","Pacific","148.45"
"2014","4","Pacific","32.28"
"2014","4","Pacific","27.77"
"2014","4","Europe","2481.82"
"2014","4","Europe","2359.46"
"2014","4","Europe","2344.26"
"2014","4","Europe","1764.96"
"2014","4","Europe","1735.98"
"2014","4","North America","53.99"
"2014","4","North America","49.99"
"2014","4","North America","36.59"
"2014","4","North America","68.97"
"2014","4","North America","69.99"
"2014","4","North America","69.99"
"2014","4","North America","12.94"
"2014","4","Europe","69.97"
"2014","4","Europe","68.49"
"2014","4","Europe","60.47"
"2014","4","Europe","68.97"
"2014","4","Europe","39.98"
"2014","4","Europe","39.98"
"2014","4","Europe","39.98"
"2014","4","North America","39.99"
"2014","4","Europe","84.98"
"2014","4","North America","596.96"
"2014","4","North America","2329.99"
"2014","4","North America","793.46"
"2014","4","North America","889.47"
"2014","4","North America","2316.97"
"2014","4","North America","2384.97"
"2014","4","North America","2341.97"
"2014","4","North America","2404.91"
"2014","4","Europe","1251.12"
"2014","4","Europe","2384.07"
"2014","4","Pacific","573.42"
"2014","4","Pacific","863.95"
"2014","4","Pacific","2304.98"
"2014","4","North America","2419.06"
"2014","4","North America","567.76"
"2014","4","North America","1785.97"
"2014","4","North America","1768.96"
"2014","4","North America","1785.97"
"2014","4","Europe","1155.48"
"2014","4","Europe","553.97"
"2014","4","Europe","561.48"
"2014","4","Europe","567.76"
"2014","4","Pacific","756.33"
"2014","4","Pacific","756.33"
"2014","4","Europe","1735.98"
"2014","4","Europe","1754.98"
"2014","4","Pacific","28.98"
"2014","4","Pacific","75.97"
"2014","4","Pacific","13.98"
"2014","4","Pacific","7.28"
"2014","4","Europe","2543.44"
"2014","4","Europe","2344.96"
"2014","4","Europe","2353.95"
"2014","4","Europe","2356.95"
"2014","4","Europe","2304.98"
"2014","4","Europe","586.97"
"2014","4","Europe","1750.98"
"2014","4","North America","6.28"
"2014","4","North America","27.28"
"2014","4","North America","36.27"
"2014","4","North America","94.46"
"2014","4","North America","32.28"
"2014","4","North America","94.97"
"2014","4","North America","22.93"
"2014","4","North America","132.97"
"2014","4","North America","78.98"
"2014","4","North America","78.98"
"2014","4","North America","69.99"
"2014","4","North America","64.47"
"2014","4","North America","4.99"
"2014","4","North America","94.48"
"2014","4","North America","104.95"
"2014","4","North America","21.98"
"2014","4","Europe","39.98"
"2014","4","Europe","21.49"
"2014","4","Europe","36.27"
"2014","4","Europe","36.27"
"2014","4","Europe","7.28"
"2014","4","North America","91.97"
"2014","4","North America","37.29"
"2014","4","Europe","53.97"
"2014","4","Europe","14.98"
"2014","4","Europe","74.48"
"2014","4","North America","2490.18"
"2014","4","North America","2404.95"
"2014","4","North America","900.94"
"2014","4","North America","2380.47"
"2014","4","North America","2369.96"
"2014","4","Europe","2406"
"2014","4","Pacific","1779.47"
"2014","4","Pacific","1700.99"
"2014","4","Pacific","1120.49"
"2014","4","Pacific","2478.24"
"2014","4","Pacific","561.97"
"2014","4","Pacific","564.99"
"2014","4","Pacific","593.98"
"2014","4","North America","777.34"
"2014","4","North America","2469.05"
"2014","4","North America","607.96"
"2014","4","North America","1759.97"
"2014","4","North America","1735.98"
"2014","4","North America","1700.99"
"2014","4","North America","1732.26"
"2014","4","North America","1760.47"
"2014","4","North America","1700.99"
"2014","4","Europe","1149.47"
"2014","4","Europe","1212.95"
"2014","4","Europe","565.47"
"2014","4","Pacific","1249.84"
"2014","4","Pacific","1274.33"
"2014","4","Europe","1700.99"
"2014","4","Europe","1735.98"
"2014","4","Pacific","553.97"
"2014","4","Europe","1775.47"
"2014","4","Pacific","92.48"
"2014","4","Pacific","28.98"
"2014","4","Pacific","29.98"
"2014","4","Pacific","38.98"
"2014","4","Pacific","29.99"
"2014","4","Pacific","32.28"
"2014","4","Pacific","69.97"
"2014","4","Pacific","23.78"
"2014","4","Pacific","99.47"
"2014","4","Pacific","60.47"
"2014","4","Pacific","2.29"
"2014","4","Europe","2563.35"
"2014","4","Europe","2344.96"
"2014","4","Europe","2322.28"
"2014","4","Europe","539.99"
"2014","4","Europe","1750.98"
"2014","4","North America","2.29"
"2014","4","North America","32.6"
"2014","4","North America","71.58"
"2014","4","North America","23.97"
"2014","4","North America","133.49"
"2014","4","North America","119.98"
"2014","4","North America","119.98"
"2014","4","North America","4.99"
"2014","4","North America","7.28"
"2014","4","Europe","116.95"
"2014","4","Europe","61.45"
"2014","4","Europe","94.48"
"2014","4","Europe","34.98"
"2014","4","Europe","13.98"
"2014","4","Europe","68.97"
"2014","4","Europe","38.98"
"2014","4","Europe","68.97"
"2014","4","Europe","88.97"
"2014","4","Europe","33.98"
"2014","4","Europe","4.99"
"2014","4","North America","138.48"
"2014","4","North America","89.98"
"2014","4","North America","21.98"
"2014","4","North America","35"
"2014","4","Europe","68.97"
"2014","4","Europe","8.99"
"2014","4","North America","96.44"
"2014","4","North America","2398.47"
"2014","4","North America","2380.47"
"2014","4","North America","2319.99"
"2014","4","North America","2341.97"
"2014","4","North America","2404.97"
"2014","4","North America","848.47"
"2014","4","North America","2423.48"
"2014","4","North America","2366.96"
"2014","4","North America","2439.99"
"2014","4","North America","2317.92"
"2014","4","North America","2351.96"
"2014","4","North America","2319.99"
"2014","4","Europe","2398.05"
"2014","4","Europe","2384.07"
"2014","4","Pacific","1700.99"
"2014","4","Pacific","1155.48"
"2014","4","Pacific","603.49"
"2014","4","Pacific","608.96"
"2014","4","Pacific","2349.98"
"2014","4","North America","1249.84"
"2014","4","North America","792.34"
"2014","4","North America","2419.06"
"2014","4","North America","2384.07"
"2014","4","North America","539.99"
"2014","4","North America","588.96"
"2014","4","North America","638.95"
"2014","4","North America","574.98"
"2014","4","North America","588.96"
"2014","4","North America","1764.96"
"2014","4","North America","1775.47"
"2014","4","Europe","1170.48"
"2014","4","Europe","574.98"
"2014","4","Europe","553.97"
"2014","4","Europe","2418.05"
"2014","4","Europe","2419.06"
"2014","4","Pacific","2419.06"
"2014","4","Pacific","539.99"
"2014","4","Europe","1735.98"
"2014","4","Pacific","2393.06"
"2014","4","Europe","1744.97"
"2014","4","Pacific","75.97"
"2014","4","Pacific","15.23"
"2014","4","Pacific","24.49"
"2014","4","Europe","2322.28"
"2014","4","Europe","2342.92"
"2014","4","Europe","2388.96"
"2014","4","Europe","592.27"
"2014","4","Europe","620.95"
"2014","4","North America","31.27"
"2014","4","North America","68.97"
"2014","4","North America","88.97"
"2014","4","North America","39.98"
"2014","4","North America","24.99"
"2014","4","North America","64.97"
"2014","4","North America","31.28"
"2014","4","North America","38.98"
"2014","4","North America","14.98"
"2014","4","North America","64.47"
"2014","4","North America","59.98"
"2014","4","North America","4.99"
"2014","4","North America","13.98"
"2014","4","Europe","106.96"
"2014","4","Europe","64.97"
"2014","4","Europe","30.48"
"2014","4","Europe","21.49"
"2014","4","Europe","4.99"
"2014","4","Europe","162.99"
"2014","4","Europe","39.98"
"2014","4","Europe","33.98"
"2014","4","Europe","39.98"
"2014","4","North America","74.98"
"2014","4","North America","96.96"
"2014","4","North America","32.22"
"2014","4","North America","614.45"
"2014","4","North America","2329.98"
"2014","4","North America","2376.96"
"2014","4","North America","2325.96"
"2014","4","North America","2331.95"
"2014","4","North America","2401.45"
"2014","4","North America","2329.99"
"2014","4","North America","2319.99"
"2014","4","North America","2351.96"
"2014","4","Europe","780.82"
"2014","4","Europe","1214.85"
"2014","4","Europe","1214.85"
"2014","4","Europe","777.34"
"2014","4","Europe","2419.06"
"2014","4","Pacific","1174.48"
"2014","4","Pacific","2374.98"
"2014","4","Pacific","2440.47"
"2014","4","Pacific","2344.26"
"2014","4","Pacific","2344.96"
"2014","4","North America","836.32"
"2014","4","North America","1312.82"
"2014","4","North America","825.3"
"2014","4","North America","2419.06"
"2014","4","North America","2419.06"
"2014","4","North America","588.96"
"2014","4","North America","1120.49"
"2014","4","North America","1728.27"
"2014","4","Europe","1120.49"
"2014","4","Europe","1193.45"
"2014","4","Europe","588.96"
"2014","4","Europe","583.97"
"2014","4","Europe","600.46"
"2014","4","Europe","565.47"
"2014","4","Europe","1735.98"
"2014","4","Pacific","2419.06"
"2014","4","Pacific","27.28"
"2014","4","Pacific","127.95"
"2014","4","Pacific","31.27"
"2014","4","Pacific","69.97"
"2014","4","Pacific","31.27"
"2014","4","Pacific","150.95"
"2014","4","Pacific","159"
"2014","4","Pacific","24.49"
"2014","4","Europe","2322.28"
"2014","4","Europe","2414.99"
"2014","4","Europe","2369.96"
"2014","4","Europe","2373.47"
"2014","4","North America","2.29"
"2014","4","North America","2.29"
"2014","4","North America","2.29"
"2014","4","North America","39.98"
"2014","4","North America","63.97"
"2014","4","North America","36.27"
"2014","4","North America","32.6"
"2014","4","North America","32.6"
"2014","4","North America","32.6"
"2014","4","North America","152.6"
"2014","4","North America","146.06"
"2014","4","North America","94.46"
"2014","4","North America","69.97"
"2014","4","North America","9.99"
"2014","4","North America","4.99"
"2014","4","Europe","6.28"
"2014","4","North America","159.99"
"2014","4","North America","21.98"
"2014","4","North America","56.97"
"2014","4","North America","596.96"
"2014","4","North America","2397.91"
"2014","4","North America","2351.96"
"2014","4","Europe","2419.06"
"2014","4","Europe","2428.05"
"2014","4","Pacific","1184.46"
"2014","4","Pacific","1188.46"
"2014","4","Pacific","839.48"
"2014","4","Pacific","2439.99"
"2014","4","Pacific","2394.97"
"2014","4","North America","2419.06"
"2014","4","North America","2413.06"
"2014","4","North America","2469.05"
"2014","4","North America","2473.04"
"2014","4","North America","2443.55"
"2014","4","North America","565.47"
"2014","4","North America","1700.99"
"2014","4","Europe","1174.48"
"2014","4","Europe","1155.48"
"2014","4","Europe","1143.46"
"2014","4","Europe","548.98"
"2014","4","Europe","663.44"
"2014","4","Europe","1732.26"
"2014","4","Pacific","777.34"
"2014","4","Pacific","2419.06"
"2014","4","Pacific","2393.06"
"2014","4","Europe","1700.99"
"2014","4","Pacific","2413.06"
"2014","4","Pacific","59.98"
"2014","4","North America","128.99"
"2014","4","Pacific","21.49"
"2014","4","Pacific","39.99"
"2014","4","Pacific","123.98"
"2014","4","Pacific","38.98"
"2014","4","Pacific","101.96"
"2014","4","Pacific","120"
"2014","4","Europe","2443.35"
"2014","4","Europe","2354.98"
"2014","4","North America","120"
"2014","4","North America","71.58"
"2014","4","North America","29.99"
"2014","4","North America","49.97"
"2014","4","North America","69.99"
"2014","4","North America","69.99"
"2014","4","North America","39.98"
"2014","4","North America","85.95"
"2014","4","North America","75.97"
"2014","4","North America","7.28"
"2014","4","Europe","34.98"
"2014","4","Europe","119.98"
"2014","4","Europe","4.99"
"2014","4","Europe","67.27"
"2014","4","Europe","12.94"
"2014","4","Europe","54.98"
"2014","4","Europe","39.98"
"2014","4","North America","74.98"
"2014","4","North America","74.98"
"2014","4","Europe","34.99"
"2014","4","North America","804.47"
"2014","4","North America","2391.96"
"2014","4","North America","784.47"
"2014","4","North America","2379.47"
"2014","4","North America","2341.97"
"2014","4","Europe","777.34"
"2014","4","Europe","751.34"
"2014","4","Europe","2419.06"
"2014","4","Europe","2419.06"
"2014","4","Europe","2393.06"
"2014","4","Pacific","1155.48"
"2014","4","Pacific","1197.97"
"2014","4","Pacific","1155.48"
"2014","4","Pacific","2481.82"
"2014","4","Pacific","2457.33"
"2014","4","Pacific","1764.96"
"2014","4","Pacific","1714.97"
"2014","4","Pacific","1174.48"
"2014","4","North America","1251.12"
"2014","4","North America","1282.82"
"2014","4","North America","2419.06"
"2014","4","North America","2393.06"
"2014","4","North America","2419.06"
"2014","4","North America","2393.06"
"2014","4","North America","599.47"
"2014","4","North America","578.46"
"2014","4","North America","539.99"
"2014","4","North America","561.48"
"2014","4","North America","539.99"
"2014","4","North America","539.99"
"2014","4","North America","624.46"
"2014","4","North America","1700.99"
"2014","4","Europe","659.44"
"2014","4","Europe","603.49"
"2014","4","Europe","574.98"
"2014","4","Pacific","2393.06"
"2014","4","Pacific","564.48"
"2014","4","Europe","1732.26"
"2014","4","North America","43.98"
"2014","4","Pacific","37.27"
"2014","4","Pacific","90.95"
"2014","4","Pacific","75.47"
"2014","4","Pacific","39.98"
"2014","4","Pacific","39.98"
"2014","4","Pacific","8.99"
"2014","4","Europe","819.48"
"2014","4","Europe","777.44"
"2014","4","Europe","2369.96"
"2014","4","Europe","2348.96"
"2014","4","Europe","2359.46"
"2014","4","North America","62.98"
"2014","4","North America","62.98"
"2014","4","North America","21.49"
"2014","4","North America","27.28"
"2014","4","North America","89.97"
"2014","4","North America","91.95"
"2014","4","North America","86.45"
"2014","4","Europe","69.99"
"2014","4","North America","76.97"
"2014","4","North America","75.97"
"2014","4","Europe","49.48"
"2014","4","Europe","144.45"
"2014","4","Europe","4.99"
"2014","4","Europe","3.99"
"2014","4","North America","140.45"
"2014","4","Europe","8.99"
"2014","4","North America","21.98"
"2014","4","North America","618.98"
"2014","4","North America","2322.28"
"2014","4","North America","2309.97"
"2014","4","North America","2316.97"
"2014","4","North America","2351.96"
"2014","4","North America","893.47"
"2014","4","North America","2354.99"
"2014","4","North America","2376.45"
"2014","4","North America","2325.96"
"2014","4","Europe","2419.06"
"2014","4","Europe","2419.06"
"2014","4","Europe","2393.06"
"2014","4","Europe","2420.34"
"2014","4","Europe","2398.05"
"2014","4","Pacific","1155.48"
"2014","4","Pacific","2478.34"
"2014","4","Pacific","1700.99"
"2014","4","Pacific","539.99"
"2014","4","Pacific","2436.97"
"2014","4","Pacific","2351.96"
"2014","4","North America","751.34"
"2014","4","North America","756.33"
"2014","4","North America","2407.04"
"2014","4","North America","562.96"
"2014","4","North America","553.97"
"2014","4","North America","628.97"
"2014","4","North America","1174.48"
"2014","4","North America","1134.47"
"2014","4","North America","1155.48"
"2014","4","Pacific","2393.06"
"2014","4","Pacific","1214.85"
"2014","4","Europe","1700.99"
"2014","4","Pacific","608.96"
"2014","4","Pacific","2457.33"
"2014","4","Pacific","2514.93"
"2014","4","Pacific","2541.32"
"2014","4","Europe","593.98"
"2014","4","Pacific","29.99"
"2014","4","Pacific","35"
"2014","4","Pacific","67.93"
"2014","4","Pacific","23.97"
"2014","4","Pacific","91.58"
"2014","4","Europe","2514.93"
"2014","4","Europe","588.96"
"2014","4","North America","38.98"
"2014","4","North America","29.48"
"2014","4","North America","33.98"
"2014","4","North America","28.98"
"2014","4","North America","71.58"
"2014","4","North America","29.98"
"2014","4","North America","34.98"
"2014","4","North America","32.6"
"2014","4","North America","14.98"
"2014","4","North America","94.48"
"2014","4","North America","4.99"
"2014","4","North America","64.47"
"2014","4","North America","12.94"
"2014","4","Europe","69.97"
"2014","4","Europe","63.97"
"2014","4","Europe","29.48"
"2014","4","Europe","63.97"
"2014","4","Europe","38.98"
"2014","4","Europe","21.49"
"2014","4","Europe","7.28"
"2014","4","Europe","166.28"
"2014","4","Europe","13.98"
"2014","4","North America","37.29"
"2014","4","North America","56.97"
"2014","4","North America","125.47"
"2014","4","North America","74.98"
"2014","4","North America","586.97"
"2014","4","North America","2457.33"
"2014","4","North America","2369.97"
"2014","4","North America","2342.92"
"2014","4","North America","2324.92"
"2014","4","North America","2370.22"
"2014","4","North America","2376.96"
"2014","4","North America","2404.46"
"2014","4","North America","2369.96"
"2014","4","Europe","2419.06"
"2014","4","Europe","2453.04"
"2014","4","Europe","2407.04"
"2014","4","Pacific","1174.48"
"2014","4","Pacific","1137.43"
"2014","4","Pacific","2309.97"
"2014","4","North America","1228.83"
"2014","4","North America","539.99"
"2014","4","North America","659.44"
"2014","4","North America","548.98"
"2014","4","North America","1205.47"
"2014","4","North America","1155.48"
"2014","4","North America","1155.48"
"2014","4","North America","1145.48"
"2014","4","North America","1760.47"
"2014","4","North America","1789.45"
"2014","4","Europe","1134.47"
"2014","4","Europe","548.98"
"2014","4","Europe","570.47"
"2014","4","Europe","1763.97"
"2014","4","Pacific","2400.34"
"2014","4","Pacific","578.46"
"2014","4","Pacific","2433.04"
"2014","4","North America","7.95"
"2014","4","North America","74.48"
"2014","4","Pacific","69.97"
"2014","4","Pacific","67.93"
"2014","4","Pacific","15.23"
"2014","4","Pacific","14.98"
"2014","4","Pacific","49.99"
"2014","4","Pacific","49.99"
"2014","4","Pacific","53.98"
"2014","4","Pacific","67.49"
"2014","4","Pacific","2.29"
"2014","4","Pacific","8.99"
"2014","4","Pacific","13.98"
"2014","4","Europe","843.97"
"2014","4","Europe","819.48"
"2014","4","Europe","2369.96"
"2014","4","Europe","2317.92"
"2014","4","North America","62.98"
"2014","4","North America","33.43"
"2014","4","North America","88.42"
"2014","4","North America","29.99"
"2014","4","North America","49.97"
"2014","4","North America","29.99"
"2014","4","North America","64.97"
"2014","4","North America","13.98"
"2014","4","North America","4.99"
"2014","4","North America","4.99"
"2014","4","North America","59.98"
"2014","4","North America","13.98"
"2014","4","North America","39.98"
"2014","4","North America","7.28"
"2014","4","North America","61.96"
"2014","4","North America","7.28"
"2014","4","North America","7.28"
"2014","4","North America","39.98"
"2014","4","North America","56.97"
"2014","4","Europe","34.98"
"2014","4","Europe","125.93"
"2014","4","Europe","4.99"
"2014","4","Europe","6.28"
"2014","4","Europe","162.99"
"2014","4","Europe","4.99"
"2014","4","Europe","23.78"
"2014","4","Europe","4.99"
"2014","4","Europe","108.46"
"2014","4","Europe","68.97"
"2014","4","Europe","39.98"
"2014","4","Europe","103.95"
"2014","4","North America","74.98"
"2014","4","North America","140.45"
"2014","4","North America","85.48"
"2014","4","North America","21.98"
"2014","4","Europe","49.99"
"2014","4","Europe","49.99"
"2014","4","North America","614.47"
"2014","4","North America","2334.97"
"2014","4","North America","2370.96"
"2014","4","North America","2319.99"
"2014","4","North America","2354.99"
"2014","4","North America","2357.28"
"2014","4","North America","2294.99"
"2014","4","North America","2362.27"
"2014","4","Europe","2453.04"
"2014","4","Pacific","1725.98"
"2014","4","Pacific","1735.98"
"2014","4","Pacific","2398.05"
"2014","4","Pacific","2384.07"
"2014","4","Pacific","564.99"
"2014","4","Pacific","769.49"
"2014","4","North America","1749.96"
"2014","4","Europe","1151.76"
"2014","4","Europe","1145.48"
"2014","4","Pacific","2401.01"
"2014","4","Pacific","2393.06"
"2014","4","Pacific","603.96"
"2014","4","Europe","1775.47"
"2014","4","Europe","1750.98"
"2014","4","Pacific","27.28"
"2014","4","Pacific","94.46"
"2014","4","Pacific","30.48"
"2014","4","Pacific","39.98"
"2014","4","Pacific","49.99"
"2014","4","Europe","2341.97"
"2014","4","Europe","2354.98"
"2014","4","North America","53.99"
"2014","4","North America","27.28"
"2014","4","North America","25.48"
"2014","4","North America","97.96"
"2014","4","North America","37.27"
"2014","4","North America","67.93"
"2014","4","North America","13.98"
"2014","4","North America","7.28"
"2014","4","North America","64.47"
"2014","4","North America","4.99"
"2014","4","North America","39.98"
"2014","4","North America","180.98"
"2014","4","Europe","86.58"
"2014","4","Europe","21.98"
"2014","4","Europe","64.97"
"2014","4","Europe","59.49"
"2014","4","Europe","29.99"
"2014","4","Europe","38.98"
"2014","4","Europe","49.97"
"2014","4","Europe","58.98"
"2014","4","Europe","30.48"
"2014","4","North America","56.98"
"2014","4","Europe","48.97"
"2014","4","North America","49.98"
"2014","4","North America","111.96"
"2014","4","Europe","34.99"
"2014","4","North America","2351.96"
"2014","4","North America","2376.96"
"2014","4","North America","2371.96"
"2014","4","North America","839.48"
"2014","4","North America","2309.97"
"2014","4","Europe","778.62"
"2014","4","Europe","776.33"
"2014","4","Europe","2442.03"
"2014","4","Pacific","1174.48"
"2014","4","Pacific","1729.97"
"2014","4","Pacific","1145.48"
"2014","4","Pacific","2322.28"
"2014","4","Pacific","2374.98"
"2014","4","Pacific","2337.27"
"2014","4","North America","1274.33"
"2014","4","North America","2419.06"
"2014","4","North America","2419.06"
"2014","4","North America","563.77"
"2014","4","North America","1120.49"
"2014","4","North America","1184.46"
"2014","4","North America","1155.48"
"2014","4","North America","1775.47"
"2014","4","North America","1750.98"
"2014","4","Europe","1155.48"
"2014","4","Pacific","2393.06"
"2014","4","Europe","1700.99"
"2014","4","Pacific","539.99"
"2014","4","Pacific","2478.34"
"2014","4","North America","8.99"
"2014","4","North America","7.95"
"2014","4","North America","59.48"
"2014","4","North America","34.99"
"2014","4","Pacific","27.28"
"2014","4","Pacific","27.28"
"2014","4","Pacific","42.28"
"2014","4","Pacific","34.99"
"2014","4","Pacific","34.99"
"2014","4","Pacific","74.48"
"2014","4","Pacific","159"
"2014","4","Europe","2452.34"
"2014","4","Europe","2501.31"
"2014","4","Europe","2478.34"
"2014","4","Europe","2451.3"
"2014","4","Europe","2589.41"
"2014","4","Pacific","133.98"
"2014","4","Europe","889.45"
"2014","4","Europe","2332.28"
"2014","4","Europe","2398.97"
"2014","4","Europe","2426.95"
"2014","4","Europe","2357.28"
"2014","4","Europe","564.99"
"2014","4","Europe","589.98"
"2014","4","North America","23.78"
"2014","4","North America","24.99"
"2014","4","North America","36.59"
"2014","4","North America","23.97"
"2014","4","North America","123.98"
"2014","4","North America","39.98"
"2014","4","North America","4.99"
"2014","4","North America","39.98"
"2014","4","North America","103.48"
"2014","4","North America","7.28"
"2014","4","North America","7.28"
"2014","4","Europe","4.99"
"2014","4","Europe","7.28"
"2014","4","Europe","38.98"
"2014","4","Europe","23.78"
"2014","4","Europe","28.99"
"2014","4","Europe","23.78"
"2014","4","Europe","27.77"
"2014","4","Europe","68.97"
"2014","4","Europe","33.98"
"2014","4","Europe","36.27"
"2014","4","Europe","59.98"
"2014","4","North America","56.97"
"2014","4","North America","74.98"
"2014","4","North America","30.97"
"2014","4","North America","2376.96"
"2014","4","North America","769.49"
"2014","4","North America","2325.96"
"2014","4","North America","2382.93"
"2014","4","Europe","2419.06"
"2014","4","Pacific","1155.48"
